word,count
"severe",2
"creep?",1
"confusion",1
"roles?",1
"days'",1
"hopefully.",1
"#bicyclecamera",1
"http://t.co/rta4gron5h",1
"runner",1
"strap",1
"(max",1
"35",1
"sho…",1
"http://t.co/5c2gfowura",1
"enraged",1
"😤#blacklivesmatter",1
"suggesting",1
"opposite;",1
"workers",3
"pro-child",1
"fav",1
"psychs",1
"wheelchair;",1
"relatives",1
"http://t.co/ll4j86jc0k",1
"uwg",2
"homecoming&lt;&lt;&lt;&lt;&lt;.",2
"sparks controversy",1
"http://t.co/zv1wivdnxx",1
"attendee",1
"http://t.co/9zjgmxzqmt",1
"http://t.co/innrcstjdn",1
"reservist",1
"afghanistan",1
"wrote",1
"he…",1
"http://t.co/hkxl1ltzy6",1
"http://t.co/wrx18brvwy",1
"http://t.co/w97fnklwx1",1
"http://t.co/azr7ycnihg",1
"http://t.co/ptpvbyu7xw",1
"http://t.co/dr1hnjngfe",1
"http://t.co/swbyy7n3e1",1
"http://t.co/a3dq4jg1ty",1
"wreath",2
"laid",2
"edinburgh",3
"clutha",2
"crash
@heartscotnews",2
"http://t.co/gt0rdblicz",1
"http://t.co/unf5xdv91i",1
"http://t.co/1spn8bzvhk",1
"http://t.co/7ibkodpvxw",1
"http://t.co/ysklau9yoz",1
"#progress",1
"governing",1
"community's",3
"#gilroy",3
"http://t.co/ibmsc1ugsi",3
"http://t.co/5dckrbtzzn",2
"#808news",2
"http://t.co/s6ctkkyclf",2
"liveleakfun",2
"→",2
"http://t.co/ionwarvrfy",2
"evening",2
"http://t.co/tap4fhnmrs",1
"http://t.co/nbhfdivfrt",1
"ingrate",1
"opc?",1
"""yorubas",1
"mimiko""",1
"http://t.co/xtftgw4rz5",1
"http://t.co/rlbgbj0xlh",1
"http://t.co/cm6ddeuhvc",1
"http://t.co/fm9fbrnvgk",1
"http://t.co/mgriermxqe",1
"http://t.co/obj7txi2cq",1
"http://t.co/rchuu691vr",1
"http://t.co/15c1iknhuj",1
"http://t.co/vxjdxkegki",1
"shreveport",5
"http://t.co/fxmmt1ydrq",1
"http://t.co/i6onatzagi",1
"pasal",1
"dier",1
"career",1
"life,",1
"treat",1
"snoop",1
"dogg",1
"tupac",4
"along.",1
"gerek",1
"gilaaa",1
"http://t.co/k3kbdzxmqp",1
"learning",2
"#qldmountedpolice",1
"unit.",1
"#horses",1
"http://t.co/nycmyxdnrn",1
"iphones",1
"questions.",1
"assaulting",1
"http://t.co/e9zp0sp2un",1
"losin'",1
"http://t.co/hy0atemrue",1
"http://t.co/ghqhqimxpz",1
"banning:",1
"ran...",1
"http://t.co/d0eewuawhl",1
"corporal",1
",media",1
"favour",1
"them,media",1
"honour",3
"/may",1
"award",1
"http://t.co/rxkgnalib9",1
"http://t.co/cybjuabxss",1
"repeatedly",1
"hands",2
".…",1
"halls",9
"head",18
"ultra",5
"plane",9
"tor...",1
"http://t.co/q9dvswecnd",1
"http://t.co/im1g5ggcrh",1
"http://t.co/cxnulnidhe",1
"http://t.co/2cwidql9up",1
"http://t.co/kqy4hzzzu2",1
"http://t.co/g3sln5cdwp",1
"http://t.co/gvd3bgb0kr",1
"#brownsville",1
"brownsville",1
"edinburg",1
"http://t.co/myleaxdw6w",1
"doinn",1
"overboard",1
"yesterdays",2
"metres",3
"http://t.co/curhurng6f",1
"eye",6
"harassment",1
"aunty?",1
"🗿",1
"(@joinaap):

do",1
"

improve...",1
"http://t.co/o6wsvmg9ni",1
"#dentontx",1
"http://t.co/lvlcnaag1o",1
"https://t.co/5twb4jzhms",1
"#recruit911",3
"#911jobs",3
"lateral",1
"entry",1
"https://t.co/vwt7mdqnjj",1
"(2",1
"positions)",1
"(north",1
"lake)",1
"https://t.co/zxisqpizpj",1
"uh",1
"1)not",1
"2)being",1
"3)everything",1
"spiders",1
"crying",1
"dad",1
"4)pee",1
"alishaoflaherty:",2
"ultr…",1
"http://t.co/b3erld56qk",1
"aujourd'hui",1
"je",3
"vous",1
"#votez",1
"http://t.co/6m7v8rkuyk",1
"http://t.co/ddutzhpiea",1
"googlenews:",1
"山陽小野田でセアカゴケグモ初確認",1
"宇部日報",1
"市内での生息確認は初めてで、腹部が赤い小型のクモを発見した場合は、素手で触らないよう注意を呼び掛けている。",1
"同工場の従業員が見つけ、連絡を受けた宇部健康福祉…",1
"http://t.co/fwth5dhzot",1
"playing:",1
"http://t.co/zgpzxcjsqh",1
"#theedge",1
"http://t.co/n5sql9z2lh",1
"247_newz",1
"nj",2
"organ",2
"recipient",2
"visit",4
"#phila…",1
"http://t.co/qzi1lvuanh",1
"http://t.co/21bfzdacqp",1
"#misty",1
"aggravated",1
"calwell",1
"suspicious?",1
"stoppers",1
"1800333000",1
"http://t.co/jr6swqdpqi",1
"
i",1
"cry",1
":)",1
"http://t.co/shi9gxmplq",1
"http://t.co/2kidwfxspx",1
"
http://t.co/fbq5y3wnw4",1
"hahahahaha",3
"mama",1
"hahahahahahahaha",1
"popo",1
"ghotki:
&gt;
obaro",4
"jo",7
"dohan",4
"mulawis",4
"doharin",4
"gadyal",4
"operation.
+

asan",4
"mehnat",4
"awhan",4
"muhabaton",4
"lae",4
"aahe.",4
"dami",1
"tawa",1
"mamang",1
"sakit",1
"akin",1
"turtles.",2
"http://t.co/8jplvehxgp",1
"http://t.co/yd0xvwtzkq",1
"http://t.co/utuh3mtwu9",1
"http://t.co/ywfxggqvbc",1
"http://t.co/cmubrr5wbg",1
"11-year-old",2
"http://t.co/n7dyrpr5zq",1
"http://t.co/dgxwgefs5j",1
"spending",2
"'fundamentally",2
"change",4
"policing'",2
"http://t.co/0a1k7zk5hs",2
"http://t.co/4gzmp9bous",2
"http://t.co/rtjrqstzly",1
"teaching",2
"younger",1
"generation",1
"http://t.co/jwlxumseli",1
"disgusting.",1
"say,",1
"https://t.co/avfsnkfdwq",1
"cuff",2
"09/27/2015",1
"00:23:03
yamerson,",1
"yrs",1
"♉
driving",1
"intoxicated
https://t.co/rwrsaythkv",1
"http://t.co/hcnz3dkuwl",1
"sit",1
"baybeh
save",1
"baybeh
call",1
"baybeh",1
"🎶",1
"brother",2
"refuse",3
"video.",3
"mag",1
"ba",1
"pati",1
"police
#spstawaoverload",1
"tweeple!",2
"jst",2
"finished",3
"show-am",2
"2introduce",2
"2fav",2
"kin…",2
"foxnews:",4
"http://t.co/bxlhwmsyza",1
"http://t.co/brncgjiqtx",1
"http://t.co/yku8esjhar",1
"fondly",1
"remembers",1
"fountain",1
"http://t.co/esj7gtmrcd",1
"http://t.co/f5qren5swm",1
"wedding",3
"http://t.co/ic0hosoxvw",1
"nigeria:",9
"[vanguard]",4
"bloody…",3
"http://t.co/cil93npehn",1
"#sting",4
"moon.",1
"sting",4
"all-the-time",4
"week,",1
"scheduled",1
"enforce",4
"sweep",1
"camp",2
"portland.....",1
"http://t.co/daun3pvxvd",1
"http://t.co/haistgt2nx",1
"weed",1
"ma'am.",1
"今日はポリスでした(｡•ﻌ•｡)♡♡
前のとは違うバージョン💓

頭痛くなっちゃったけど、
楽しくていっぱい踊りました😋笑

ありがとうございました！✨

#tryhard",1
"#ammona",1
"http://t.co/d4xtll…",1
"http://t.co/h8hw0tddlj",1
"http://t.co/cv86jovmco",1
"sisters",1
"recount",1
"horrifying",1
"stab",3
"http://t.co/elgqklhw3f",1
"gather",2
"fallen",4
"colleagues:",2
"http://t.co/x4apvibsjj",1
"remembered",3
"force:",2
"plaque",2
"essex",3
"sergean...",1
"http://t.co/l00qnoptem",1
"http://t.co/iabnrgxyr1",1
"sergeant",3
"brian",1
"'bill'",1
"bisho...",1
"http://t.co/ehcgonbbot",1
"cowardly",2
"indulging",1
"censorship",1
"now,",2
"incredible.",1
"exhibition",5
"celebrating",1
"freedom!",1
"https://t.co/vsf…",1
"po...",2
"http://t.co/mkd7zgglqr",1
"hunting",2
"elementary",1
"http://t.co/0suvkksw7s",1
"http://t.co/0e6tu1ma5n",1
"afp

—",1
"inquirermobile",1
"(inquirermobile)",1
"http://t.co/otfhrg9rgo",1
"http://t.co/s2j3gqa6ub",1
"set",3
"organised",1
"exploitation",1
"http://t.co/ocmezdqtqd",1
"lay",2
"shrubbery",2
"calls",8
"ik",1
"heb",1
"een",2
"toegevoegd",1
"aan",1
"http://t.co/yp7emus9fn",1
"roc",1
"2012",1
"stunts,",1
"cambridge",1
"cricket",1
"http://t.co/fediokrzd2",1
"http://t.co/knzzlsnftp)",1
"http://t.co/6lqe8j2qfx",1
"employer,",1
"allegedly,",1
"#7eleven",1
"stole",4
"wages",1
"workers.",1
"http://t.co/rn2s7au2cv",1
"asses",1
"""smh",1
"somebody😒""😶😏",1
"http://t.co/gvcmj3xhlr",1
"http://t.co/nnmlykfoy3",1
"http://t.co/kjrhvxgvuc",1
"squads",1
"kenya",2
"#peopleandpower",1
"#al",1
"8400",1
"#pp15000334769]",1
"8600",1
"#pp15000334728]",1
"22:42",1
"releases",1
"http://t.co/hevvgjge0d",1
"http://t.co/hc5tjxq1ey",8
"grant",1
"communities.",1
"we...",1
"http://t.co/2mtj0xzm2w",1
"wala",2
"pong",1
"kinalaman",1
"eat",1
"bulaga",1
"nagaganap",1
"kompetisyon",1
"ngayon.",1
"isang",1
"portion",1
"namin",1
"kalaban",1
"nila.",1
"http://t.co/unvedf5gh4",1
"""hey!",1
"stop!""
""are",1
"police?""
""no!!""
""bye",1
"felicia""",1
"http://t.co/gv3spxsufu",1
"#zoo",2
"(nigeria)",2
"day's",2
"checkpoint",2
"business.",2
"sad",2
"http://t.co/f3tzkiii…",2
"http://t.co/3cewpjofnn",1
"http://t.co/hpycathl8j",1
"(uncut)",1
"wheelchair,",2
"mcdole,",1
"wilmingto...",1
"https://t.co/zncknhufdz",1
"csfhr",1
"delegation",2
"odisha",1
"governor,",1
"opposes",1
"bill",1
"2015:",1
"forum",2
"human...",1
"http://t.co/weqo7pwtgo",1
"systematic",3
"bias",2
"well.",1
"downtown",3
"mentality.",1
"http://t.co/xydacmgezp",1
"bc",4
"some1",1
"(from",1
"dumbassio!",1
"http://t.co/im3t864yy7",1
"#minorities",2
"http://t.co/wwqeykw62z",1
"#uniteblue",6
"#tcot",2
"powerless:",1
"true...",1
"http://t.co/hn3a63w3fv",1
"nadamay",1
"pa",1
"ung",1
"hahahaha",1
"
#spstawaoverload",1
"http://t.co/f28ramjywx",1
"police-walking",1
"moon",3
"sonando",1
"checheradio",1
"80s",1
"90s",1
"#baladasrokeras",1
"escuchanos!",1
"http://t.co/rltg4qjbjp",1
"lool",1
"yeah...",1
"days,",3
"naughty,",1
"""@legare_michelle:",1
"kumnandi",1
"mos",1
":)""",1
"japorn",1
"summary",1
"http://t.co/rgvlzcawlg",1
"http://t.co/rsqm01d1om",3
"statements",2
"morning.",2
"doesn’t,",1
"honestly?",1
"archives:",1
"christmas",1
"differences",1
"http://t.co/ekarbhjcdq",1
"с",1
"начала",1
"года",1
"американские",1
"полицейские",1
"убили",1
"уже",1
"почти",1
"человек
это",1
"по",1
"человека",1
"день
http://t.co/qdpxch0mr3",1
"http://t.co/puhwca0wyl",1
"police
https://t.co/irwlpp0q2m",1
"http://t.co/9okyeixlyj",1
"http://t.co/nmzbnemcwv",1
"#erolprovidesdamningevidence;",1
"#evilpedophilesrunthecops",1
"http://t.co/8l04ernwju",1
"http://t.co/gxz37q78es",1
"http://t.co/qawoedzgyi",1
"http://t.co/sjadfnhrfs",1
"orders",3
"unleash",1
"clip,",1
"o…",2
"excluded",2
"map",2
"http://t.co/lpeejbtb72",1
"https://t.co/qdoevk8nlb",2
"http://t.co/6k0zsqnkiq",1
"http://t.co/1vejykinea",1
"fdny",1
"1620",1
"...will",1
"ems",1
"uniforms",1
"badges.",1
"http://t.co/igqlh6is…",1
"http://t.co/kpeumlsm5r",1
"サングラス愛用ブランド",1
"スムース牛革＆パイソン型押しラウンドファスナー式長財布",1
"さいふ男女兼用",1
"メンズ",2
"サイフ　プレゼント",1
"折り財布",1
"長財布",1
"札入",1
"0514　http://t.co/rnquhww7i6",1
"https://t.co/qe1vuppx5h",1
"wom...",6
"http://t.co/27ghlmkpyk",1
"property",2
"24/7",1
"

farm",1
"watcher",1
"nottinghamshire",1
"addicted",1
"sheep",1
"nfu",1
"mutual...",1
"http://t.co/zxmiepamhv",1
"http://t.co/zdjuczkgho",1
"http://t.co/cvli9kztvs",1
"http://t.co/nhcmuynffy",1
"http://t.co/jdgdgmbzpc",1
"http://t.co/k3lw1xu803",1
"http://t.co/baf2q4c6ed",1
"http://t.co/ss0fiob66y",1
"ruled",3
"http://t.co/levaatzuly",1
"f...",3
"http://t.co/u4gdgzdlig",1
"#skin",1
"#cream",1
"#lips",1
"say...",1
"http://t.co/boudqjnx3q",1
"""walking",1
"reggatta",1
"blanc",1
"(remastered)…",1
"http://t.co/9rjnbys9wb",1
"http://t.co/x50iy4eygg",1
"fr",1
"swear
",1
"vice-drugs,",1
"liquor,",1
"prostitution,",1
"gambling",1
"5300",1
"91st",1
"#pp15000334764]",1
"デラウェアで白人警官たちが車いすの黒人を射殺。",1
"“police",2
"mcdole”",1
"http://t.co/s3nmje2nu1",1
"ge",1
"damay",1
"kaha",1
"rahimyarkhan:",1
"paise",1
"mangney",1
"incharge",5
"tashadud
r/",1
"gul",1
"baloch",1
"police..",1
"tottenham",1
"arsenal:",1
"http://t.co/hecnm00loc",1
"curious",1
"omaha",1
"scanner",2
"to:",1
"https://t.co/pb7cdf7owb",1
"heard",7
"cloud",1
"#काश_ऐसा_हो
अपनी",1
"u.p.",1
"भैंसों",1
"अलावा",1
"अपराधियों",1
"भी",1
"पकड़",1
"सके।।😷😷",1
"http://t.co/0nk7dhird4",1
"liberal",1
"democrat",1
"questioned",1
"1980s",1
"http://t.co/s9xpn83iov",1
"http://t.co/3aeuvxxsgx",1
"26,",2
"2014:",2
"guarded",2
"#hk",2
"hq;",2
"outside.",2
"#umbrellamovement",2
"http://t.co/n…",2
"watch:",3
"selfless",2
"jumps",1
"feet",1
"http://t.co/wjdbduzb4r",1
"arrive",1
"fight.
black",1
"cuffed.
white",1
"chat",2
"police.

seriously?

@worldstar",1
"account",4
"unravels",4
"cover-up",4
"allegations",5
"http://t.co/twnvijhnsz",1
"http://t.co/yei9s61uor",1
"ville",1
"aboriginal",6
"w/murder",4
"broome",4
"didn’t",4
"sufficient",5
"#ecshooting",5
"watchdog",5
"ipid",5
"establish",5
"eastern",5
"cape's",5
"speaker",5
"bul…",4
"capable.",1
"dj",7
"skam",1
"mis",1
"examen",1
"tentative",1
"meurtre",1
"https://t.co/onrrgduwvz",1
"""clashes",1
"france-presse""",1
"http://t.co/tsxgcnhxdi",1
"natl",1
"http://t.co/um4msnrmlm",1
"“don’t",1
"lie.",1
"lie.”",1
"kyu",1
"(can",1
"heart)",1
"http://t.co/orlnhlus91",1
"appeal:",1
"concern",1
"31-year-old",1
"bristol",1
"http://t.co/dbibkcafwl",1
"#bristol",1
"#biz",1
"shooting/killing",2
"https://t.co/t6ynzuhpby",2
"haha,",1
"no!",1
"total",1
"misinterpretation",1
"different.",1
"allowed.",1
":p",2
"street;",1
"motive,",1
"weary",1
"http://t.co/2vjpjxo4mw",1
"lol",15
"william",1
"tyrrell's",1
"disappearance",1
"seize",1
"paedophile's",1
"http://t.co/fy0nfrwqbn",1
"#csa",3
"#cse",2
"#7asecond",1
"socially",1
"speaking",1
"convinced",1
"system.",1
"chicago,",1
"la,",1
"nyc--ground...",1
"http://t.co/tggpbqo5u8",1
"http://t.co/rqnwckugu1",1
"suffered",1
"""cop",1
"sweet""",1
"dealers",3
"#ngoma,",3
"#kayonza",3
"http://t.co/lmh0kayomr",3
"d'après",9
"israélienne,",9
"produisent",9
"http://t.co/cujecvxdho",9
"#car",1
"c...",2
"http://t.co/hw7radthot",1
"#porsche",1
"#panamera",1
"jtaim",2
"jaim",2
"appelé",2
";d",2
"vivien",2
"shud",2
"wid",1
"police(2/2)",1
"#stephonaveryhart",1
"http://t.co/8cufuqxwb2",1
"hampshire",1
"daughter.",2
"http://t.co/mo4hqo4bcw",1
"#…",1
"police—this",1
"itself,",1
"""@ausnewsnetwork:",1
"http://t.co/0rxz93nraw",1
"#ann""",1
"#opdeatheaters",1
"#police,",1
"#hate",1
"#right",1
"http://t.co/rtcuz1hfxh",1
"#newark",1
"#rap",1
"#trenton",1
"#harlem",1
"#ny",1
"camera:",3
"affected",3
"'phenomenal",3
"expansion'",3
"grid",3
"http://t.co/unurn4m7…",2
"http://t.co/ftntsppv8z",1
"boston",3
"finding",4
"connected",1
"shooting..",1
"articles:",3
"http://t.co/onbdog8pwg",1
"#delaware",2
"mentally",1
"challenged",1
"tased,",1
"squad...",1
"http://t.co/cp2dnmo9mc",1
"solve",2
"crises,",1
"humane",1
"intervention.",1
"http://t.co/dvaact…",1
"federal",3
"passau...",1
"#sprachlos",1
"#fluechtlingskrise",1
"http://t.co/1woe1nzex4",1
"previous",1
"ldf",1
"cpim",1
"maintained",1
"status",1
"quo",1
"♮♤",1
"#goldmedal,",1
"tower",1
"mint",1
"medallion",1
"metropolitan",3
"22ct",1
"gold",4
"plated",1
"#etsy",1
"http://t.co/putas7mnhb",1
"http://t.co/we0fwzc44a",1
"http://t.co/nf4kogzgsw",1
"http://t.co/pmnn8bjosv",1
"http://t.co/5wxr2oycy6",1
"raping",2
"
http://t.co/b5sgnhoh34",2
"http://t.co/uhwtz8icvk",1
"stalking",1
"karreuche",1
"tran",1
"http://t.co/jzn0pivesi",1
"http://t.co/dvlsqdnwec",1
"gtav",1
"chase!",1
"http://t.co/ufon7g0k9w",1
"#israeli",1
"snipers",1
"teenagers",1
"http://t.co/vcsinr5dcu",1
"http://t.co/zhjxqa5gsy",1
"mayor:",1
"honor",3
"greatest",1
"monument
[statue",1
"unveiled]
police",1
"chief:",1
"fucken",1
"it…",1
"turns",1
"$8,000",1
"salem",1
"police;",2
"returned",1
"owner",1
"http://t.co/0gqybhuhna",1
"jerusalem.",1
"sponges",1
"raped.",1
"up,",1
"jail",2
"http://t.co/kfdgz06vgt",1
"http://t.co/fhl4c0tj9r",1
"klieg",1
"light:",1
"yutykvz",1
"good;",1
"ahead!",1
"can.",1
"careful.",1
"soldiers",1
"wives",1
"https://t.co/qwfte2fxdy",1
"voter",1
"l",3
"armement",1
"purge",1
"islington/hackney",1
"knife",1
"siezed",1
"islington",4
"gazette",3
"#islington",3
"http://t.co/7nebizgr4w",1
"drinks",3
"out..$60",1
"home.",2
"omg,",1
"true",2
"j",2
"this,",1
"synchronicity",2
"(remastered)",2
"http://t.co/zstfnjjupa",1
"be...",1
"http://t.co/vc2ktstfao",1
"occurred",1
"1400",1
"ontario",1
"street.",1
"mr.",1
"car...",1
"http://t.co/ddlz2zpqr1",1
"us:",1
"purportedly",3
"http://t.co/2slroatimb",1
"slammed",1
"teenage",1
"picnic",1
"week",5
"-...",1
"http://t.co/bxupk1m3pm",1
"plea",1
"alan",1
"cartwright",1
"killer",1
"jailed",2
"http://t.co/82494mvdeo",1
"ipcc",1
"criticises",1
"'conferring'",1
"gardener",1
"http://t.co/96mjzirb4m",1
"waiguru’s",1
"dpp,",1
"http://t.co/sywh99wqxw",1
"pasco",2
"mid",2
"columbia",2
"tri",2
"http://t.co/kndhlxffke",1
"http://t.co/t2i83dnih6",1
"monument",3
"http://t.co/y8zwaxgdpt",3
"abc…",1
"http://t.co/orejfg1fjr",1
"http://t.co/t6tm2y46yp",1
"mi",6
"è",1
"piaciuto",1
"di",1
"http://t.co/qfra4eg4xs",1
"badass",1
"cr250",1
"getaway",1
"pigeon",1
"bow",1
"me,",1
"signifier",1
"oppressive",1
"controls",1
"fry..",1
"#pp15000334666]",1
"21:10",1
"nsw:",2
"crashes",2
"http://t.co/w3wieryqce",1
"#national",2
"news,nsw",2
"#pg15000055507]",1
"22:02",1
"7900",1
"siskiyou",1
"#pp15000334744]",1
"#pg15000055513]",1
"22:35",1
"6200",1
"beaverton",1
"hillsdale",1
"#pp15000334777]",1
"http://t.co/zbjtyavant",1
"bjp",4
"uditraj's",3
"ps",2
"office.uditraj's",1
"probed.",1
"shortage",1
"abusefootage",1
"http://t.co/f6dkqmp5y6",1
"college:",1
"shortly",1
"befor...",1
"http://t.co/gqlrfdem9v",1
"19-year-old",1
"drowning",1
"arcadia",1
"lake
",1
"http://t.co/pzm4pfqym4",1
"http://t.co/gmsyixghyt",1
"today:",1
"http://t.co/82udqm4fl0",1
"#ebay",2
"serving",2
"#firefighters",2
"emergency",3
"✰",4
"#ems",2
"#emt",2
"bunia",1
"saisit",1
"importante",1
"quantité",1
"chanvre",1
"boissons",1
"prohibées...",1
"http://t.co/irqbjcty4i",1
"month's",1
"blotter.",1
"violent,",1
"weird.",1
"ns

-a",1
"diamond",1
"was...",1
"http://t.co/xbv7vqtpr2",1
"foot?""
""why",1
"that?""
oh",1
"sibling",1
"rivalry!",1
"&lt;3",1
"#supernatural",1
"#spnfamily",1
"http://t.co/c1s67av8ix",1
"wanna",7
"horrified",1
"😩😂💯",1
"https://t.co/r3kf4iinl9",2
"//",1
"tokyo",2
"club🎶",1
"igweocha.",1
"gov.",1
"wike",1
"addressing",1
"mile",1
"parkhttp://t.co…",1
"`it's",3
"strange",4
"sell",3
"sandwich'",3
"nrai",3
"http://t.co/5ufdlqvqhu",2
"headquarters.",1
"work!",1
"http://t.co/oyzi4zaazv",1
"goin",1
"slammin",1
"shit....we",1
"wounded",10
"friday,",1
"http://t.co/voy08t9dfx",1
"http://t.co/z4k5ju1szw",1
"attempts",1
"tolerated",1
"stern",1
"assaulters",1
"arrested. 3/3",1
"oppose",2
"sales",4
"tax",2
"increase,",2
"jurisdiction…",1
"http://t.co/z2c3p1qhcm",1
"#tax",2
"#taxes",2
"#irs",1
"nauseous.",2
"sick,…",1
"http://t.co/hyndpw3ipm",1
"canton",2
"hires",1
"captain:",2
"wendell",1
"turner",1
"agency’s",1
"bureau:",1
"police…",4
"http://t.co/qx4zxqokhl",1
"entrances",1
"exits",1
"pilgrims'",1
"camp,",1
"one,""",1
"ahmed",1
"bakr,",1
"charly",1
"jesus",1
"-remix",1
"orly",1
"nevula",1
"
http://t.co/xywcgkpvcd",1
"bed's",1
"repossession",1
"violations",1
"baned.",1
"blessing",1
"niggas.",1
"indecom",1
"strives",1
"goodness",1
"http://t.co/hf74dzkshd",1
"#teamfollowback",1
"safe,",1
"community.",1
"here.",3
"http://t.co/6k9dagcv2g",1
"heavy",3
"peak",1
"hours..@",1
"kalpana",1
"sq..police",1
"helpless",1
"http://t.co/qdxgqiiiv3",1
"http://t.co/oslm5wtzey",1
"escapes",6
"to court",1
"http://t.co/e01kt8sczz",1
"http://t.co/dllq4kumis",1
"funny.",1
"writing",4
"tweet.",1
"http://t.co/ydbo32ip6w",1
"http://t.co/z3maq6t1ow",1
"1:",2
"don
pic",2
"bhakts",2
"sm",2
"twitteratti",2
"😃😃😃",2
"http://t.co/4lfw4ssgoh",2
"#jo...",1
"http://t.co/ifibkmvuiu",1
"includes",1
"retire",1
"police,military,special",1
"forces,vets.",1
"""we",1
"continue",5
"(of",2
"informing",1
"public)",1
"committed",1
"migrant",1
"facilities.’""",1
"pol…",1
"quick.",1
"decent",1
"""he's",1
"vehicle..""",1
"com)",1
"""car?""",1
"""it's",1
"black...",1
"tank.""",1
"2016?",1
"#cnndebate",1
"#blacklivesmattervictims",1
"algérie",1
"ça",1
"passe",1
"!
le",1
"même",1
"bon",1
"sens",1
"france",2
"raciste

c'est",1
"pénible",1
"cette",2
"pensée",1
"dhimmitude",1
"aamir",1
"'thulla'",1
"hindustan",1
"http://t.co/nqt33zglgo",1
"#bollywood",2
"pradeep",1
"sinha",1
"commented",1
"""ok....""",1
"http://t.co/kzmkxlz22r",1
"http://t.co/5vsi5fg8bt",1
"http://t.co/co5uo0dp53",1
"https://t.co/j5zzudx4l8",1
"forreal",1
"charg...",2
"http://t.co/hwlczwxm6d",1
"gustó",1
"http://t.co/gil1gyhuq9",1
"legit",1
"roads",3
"driveway",1
"http://t.co/ln0o4covnx",1
"http://t.co/r3vaz3ek9l",1
"difficult",3
"higher",3
"standard",6
"☞retweet☜",2
"officers!",2
"
#bluelivesmatter",2
"
#tcot",2
"http://t.co/d2506qxewx",2
"(@afp):

#breaking:",1
"https://t.co/irfuaqy747",1
"fights",1
"peacefully",1
"violently,",1
"smh..
#blacklivesmatter",1
"offshoot",2
"threatening",2
"crackers",1
"http://t.co/46wmkhrxnx
#tcot",1
"https://t.co/ic3y0q7gj7",1
"rampage",1
"area:",1
"http://t.co/bkwmefhbik",1
"korean",2
"prostitute",2
"taiwan",2
"mers",2
"korea.
http://t.co/hs8b4s4qjc
#littl…",2
"copier",1
"faire",1
"chérifs",1
"solde",1
"maires",1
"anti",1
"constitutionnel",1
"""happy",1
"daughters""",1
"😅",2
"http://t.co/ogmx4aqfli",1
"http://t.co/gdxbmlocwi",1
"【情報求ム！】スリーポリンキーズのジャンとベルは、突入直前？漏洩したヒミツの文字を目撃した方は詳しくは「三角形のヒミツ警察」まで情報をお寄せください。詳しくは⇒http://t.co/siwlee8odz",1
"#ポリンキー",1
"http://t.co/3…",1
"http://t.co/nakwfclupz",1
"http://t.co/8vzvrtkbax",1
"http://t.co/wv0vkwsikk",1
"http://t.co/tgnx05zewc",1
"knew",2
"bomb;",1
"http://t.co/p1k36kjbq5",1
"http://t.co/bpw9ida9gu",1
"meeting.",1
"jega’s",1
"brother,",1
"taraba",1
"emir,",1
"mecca",1
"stampede.",1
"hello,",1
"witness.",1
"hailed",1
"80ft",1
"http://t.co/gdh3v7l3sz",1
"cheese",3
"jam",4
"hamilton",3
"wait",3
"bff's",1
"graduation",1
"academy",2
"soooo",1
"😭👮🏽",1
"http://t.co/qd1qeyf9nz",1
"liars",1
"prosecuted",1
"&gt;",2
"http://t.co/fesq…",1
"swarming",1
"outside...",1
"cuz",7
"ion",1
"som",1
"snakes",1
"grass.",1
"ill",1
"weedeater",1
"kristinakay",1
"34,",1
"chapel",1
"hill,",1
"joined",2
"dating",1
"http://t.co/tz3bdx9yqt",1
"http://t.co/oqz1w63eac",1
"http://t.co/lwsutqqiav",1
"http://t.co/aqr0rsnjj5",1
"unfolding",1
"southridge,",1
"strachan",1
"rd,",1
"pats...",1
"fetty",7
"tryna",8
"momment",1
"police..because",1
"poeple",1
"eng",1
"
where",1
"boy?

i",1
"pashto",1
"why

he",1
"replied:",1
"son,",1
"ch…",1
"china",2
"squad(vigilante",1
"group)",1
"counter-curb",1
"insecurity,police",1
"opted",1
"http://t.co/j6u5kwwvab",3
"http://t.co/orkdkqncdj",3
"shined",1
"spotlight",1
"brothers",1
"http://t.co/ei3glw8bmy",1
"http://t.co/5trkjwkr8q",1
"#freddiegray",2
"http://t.co/msp3kef1h4",1
"salute",3
"bhathinda",1
"teache's",1
"life
real",1
"sardar",1
"ji..👆chaloo",1
"meri",1
"kaim",1
"ho",1
"gaye
",1
"scammer",1
"tweets",1
"""slander""",1
"triple",4
"kids'",3
"challenge?",3
"pavilion",4
"street,",2
"popcorn",1
"window.",1
"entertainment.",1
"jackass",1
"decides",1
"air",1
"horn.",1
"/cc",1
"http://t.co/ksjpixalix",1
"nigga.",1
"glad",1
"smoke",1
"weed
hidin'",1
"beer",2
"abuses,",1
"threatens cops",1
"http://t.co/umt2cukkmh",1
"summers",1
"police)",1
"""anthony",1
"pirog",1
"current",1
"[guitarist]""-guitarmoderne",1
"interv.",1
"artwork",5
"mocking",4
"isis",5
"removed",4
"'free",4
"speech'",4
"£36,000",4
"protect",7
"http://t.co/rawnrtolac",4
"orleans",1
"affiliate",1
